timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-18T18:32:41,codecarbon,e1995f04-33a1-486a-8975-57a00ffee84e,1d5d1490-5447-4cce-8fae-0ce100cf0c95,219.67447999998691,0.0015774160101541,7.180697594705844e-06,42.5,5.515545866036298,20.0,0.0025904578159721,0.0003337405447699,0.0012165445455556,0.0041407429062978,Germany,DEU,hamburg,,,Windows-11-10.0.26100-SP0,3.13.3,3.0.1,20,13th Gen Intel(R) Core(TM) i7-13800H,1,1 x NVIDIA GeForce RTX 4050 Laptop GPU,10.0288,53.5844,31.82860565185547,machine,N,1.0
2025-05-18T18:48:09,codecarbon,5c6c127f-cd29-4e13-80a2-22f7e4be4e86,1d5d1490-5447-4cce-8fae-0ce100cf0c95,136.19171009998536,0.0009863301246483454,7.242218516268204e-06,42.5,11.666562031408834,20.0,0.0016067577200000315,0.00022757518205999278,0.0007547998572216279,0.002589132759281652,Germany,DEU,hamburg,,,Windows-11-10.0.26100-SP0,3.13.3,3.0.1,20,13th Gen Intel(R) Core(TM) i7-13800H,1,1 x NVIDIA GeForce RTX 4050 Laptop GPU,10.0288,53.5844,31.82860565185547,machine,N,1.0
